date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:47:01	490/490	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:01%20GMT	https://janezurevc.name/node/82	./janezurevc.name/node/82/index.html	(from https://janezurevc.name/when-will-media-be-ready-for-drupal-8)
16:47:02	522/522	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:02%20GMT	https://janezurevc.name/node/81	./janezurevc.name/node/81/index.html	(from https://janezurevc.name/1st-drupal-8-media-virtual-sprint-was-success)
16:47:03	16553/16553	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:43%20GMT	https://janezurevc.name/sites/default/files/examiner.png	./janezurevc.name/sites/default/files/examiner/index.png	(from https://janezurevc.name/1st-drupal-8-media-virtual-sprint-was-success)
16:47:04	494/494	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:04%20GMT	https://janezurevc.name/node/78	./janezurevc.name/node/78/index.html	(from https://janezurevc.name/drupal-8-my-media-perspective-update-2)
16:47:06	17303/17303	---MCZ	200	added ('OK')	text/html	etag:%221699890425%22	https://janezurevc.name/drupal-8-my-media-perspective-update-1	./janezurevc.name/drupal-8-my-media-perspective-update-1/index.html	(from https://janezurevc.name/drupal-8-my-media-perspective-update-2)
16:47:06	546/546	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:06%20GMT	https://janezurevc.name/node/94	./janezurevc.name/node/94.d7/index.delayed	(from https://janezurevc.name/drupal-8-media-module-at-google-summer-of-code-2016)
16:47:07	462/462	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:07%20GMT	https://janezurevc.name/node/93	./janezurevc.name/node/93/index.html	(from https://janezurevc.name/we-loved-drupal-developer-days)
16:47:09	32059/32059	---MCZ	200	added ('OK')	text/html	etag:%221699890428%22	https://janezurevc.name/tags/drupal?page=3	./janezurevc.name/tags/drupal/index3.html	(from https://janezurevc.name/tags/drupal?page=2)
16:47:09	474/474	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:09%20GMT	https://janezurevc.name/node/88	./janezurevc.name/node/88/index.html	(from https://janezurevc.name/image-effects-module-for-drupal-8)
16:47:17	72684/72684	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Mar%202018%2013:04:32%20GMT	http://janezurevc.name/sites/default/files/attached-files/brightness_effect.jpg	./janezurevc.name/sites/default/files/attached-files/brightness_effect/index.jpg	(from https://janezurevc.name/image-effects-module-for-drupal-8)
16:47:23	70246/70246	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Mar%202018%2013:04:32%20GMT	http://janezurevc.name/sites/default/files/attached-files/color_shift_effect.jpg	./janezurevc.name/sites/default/files/attached-files/color_shift_effect/index.jpg	(from https://janezurevc.name/image-effects-module-for-drupal-8)
16:47:24	60085/60085	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Mar%202018%2013:04:32%20GMT	http://janezurevc.name/sites/default/files/attached-files/canvas_effect.jpg	./janezurevc.name/sites/default/files/attached-files/canvas_effect/index.jpg	(from https://janezurevc.name/image-effects-module-for-drupal-8)
16:47:25	78707/78707	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Mar%202018%2013:04:30%20GMT	http://janezurevc.name/sites/default/files/attached-files/contrast_effect.jpg	./janezurevc.name/sites/default/files/attached-files/contrast_effect/index.jpg	(from https://janezurevc.name/image-effects-module-for-drupal-8)
16:47:27	74168/74168	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Mar%202018%2013:04:33%20GMT	http://janezurevc.name/sites/default/files/attached-files/watermark_effect.jpg	./janezurevc.name/sites/default/files/attached-files/watermark_effect/index.jpg	(from https://janezurevc.name/image-effects-module-for-drupal-8)
16:47:27	482/482	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:23%20GMT	https://janezurevc.name/node/87	./janezurevc.name/node/87.e0/index.delayed	(from https://janezurevc.name/entity-browser-got-configuration-ui)
16:47:27	69892/69892	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:33%20GMT	https://janezurevc.name/sites/default/files/attached-files/Izbor_002.png	./janezurevc.name/sites/default/files/attached-files/Izbor_002/index.png	(from https://janezurevc.name/entity-browser-got-configuration-ui)
16:47:28	105331/105331	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:29%20GMT	https://janezurevc.name/sites/default/files/attached-files/Izbor_003.png	./janezurevc.name/sites/default/files/attached-files/Izbor_003/index.png	(from https://janezurevc.name/entity-browser-got-configuration-ui)
16:47:29	74047/74047	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:33%20GMT	https://janezurevc.name/sites/default/files/attached-files/Izbor_004.png	./janezurevc.name/sites/default/files/attached-files/Izbor_004/index.png	(from https://janezurevc.name/entity-browser-got-configuration-ui)
16:47:30	498/498	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:30%20GMT	https://janezurevc.name/node/86	./janezurevc.name/node/86/index.html	(from https://janezurevc.name/time-to-submit-summer-of-code-proposals)
16:47:32	13498/13498	---MCZ	200	added ('OK')	text/html	etag:%221699890451%22	https://janezurevc.name/summer-code	./janezurevc.name/summer-code/index.html	(from https://janezurevc.name/time-to-submit-summer-of-code-proposals)
16:47:33	11576/11576	---MCZ	200	added ('OK')	text/html	etag:%221699890452%22	https://janezurevc.name/drupal-8-media-battle-plan-open-discussion	./janezurevc.name/drupal-8-media-battle-plan-open-discussion/index.html	(from https://janezurevc.name/tags/media?page=2)
16:47:34	14897/14897	---MCZ	200	added ('OK')	text/html	etag:%221699890453%22	https://janezurevc.name/why-do-we-complain-about-drupal-media-solutions-aka-lffamhoafa-pt-2	./janezurevc.name/why-do-we-complain-about-drupal-media-solutions-aka-lffamhoafa-pt-2/index.html	(from https://janezurevc.name/tags/media?page=2)
16:47:35	12461/12461	---MCZ	200	added ('OK')	text/html	etag:%221699890454%22	https://janezurevc.name/lets-fix-file-and-media-handling-once-and-all-pt-1	./janezurevc.name/lets-fix-file-and-media-handling-once-and-all-pt-1/index.html	(from https://janezurevc.name/tags/media?page=2)
16:47:36	12448/12448	---MCZ	200	added ('OK')	text/html	etag:%221699890455%22	https://janezurevc.name/bof-about-media-derivatives-api-drupalcon-lonon	./janezurevc.name/bof-about-media-derivatives-api-drupalcon-lonon/index.html	(from https://janezurevc.name/tags/media?page=2)
16:47:37	13598/13598	---MCZ	200	added ('OK')	text/html	etag:%221699890456%22	https://janezurevc.name/tags/drupalcon-london-2011	./janezurevc.name/tags/drupalcon-london-2011/index.html	(from https://janezurevc.name/tags/media?page=2)
16:47:38	12723/12723	---MCZ	200	added ('OK')	text/html	etag:%221699890457%22	https://janezurevc.name/screencast-html5-video-support-multiple-files-using-media-derivatives-api	./janezurevc.name/screencast-html5-video-support-multiple-files-using-media-derivatives-api/index.html	(from https://janezurevc.name/tags/media?page=2)
16:47:39	13486/13486	---MCZ	200	added ('OK')	text/html	etag:%221699890458%22	https://janezurevc.name/screencast-derivatives-api-intro-gsoc-2011	./janezurevc.name/screencast-derivatives-api-intro-gsoc-2011/index.html	(from https://janezurevc.name/tags/media?page=2)
16:47:40	24736/24736	---MCZ	200	added ('OK')	text/html	etag:%221699890459%22	https://janezurevc.name/derivatives-api-midterm-status-update	./janezurevc.name/derivatives-api-midterm-status-update/index.html	(from https://janezurevc.name/tags/media?page=2)
16:47:40	490/490	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:40%20GMT	http://janezurevc.name/node/76	./janezurevc.name/node/76.ee/index.delayed	(from http://janezurevc.name/progress-entity-embed-module-gsoc-2014)
16:47:41	450/450	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:41%20GMT	https://janezurevc.name/node/55	./janezurevc.name/node/55/index.html	(from https://janezurevc.name/multi-file-uploads-drupal-8)
16:47:42	506/506	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:42%20GMT	https://janezurevc.name/node/50	./janezurevc.name/node/50/index.html	(from https://janezurevc.name/drupals-plupload-integration-filevalidate)
16:47:43	2754/2754	---MC-	200	added ('OK')	application/rss+xml	etag:%221695212643%22	https://janezurevc.name/taxonomy/term/51/feed	./janezurevc.name/taxonomy/term/51/feed/index.html	(from https://janezurevc.name/tags/plupload)
16:47:44	562/562	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:44%20GMT	https://janezurevc.name/node/43	./janezurevc.name/node/43/index.html	(from https://janezurevc.name/relation-migrate-integration-and-reference-upgrade-path)
16:47:45	23155/23155	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:29%20GMT	https://janezurevc.name/sites/default/files/enable_relation_migrate.png	./janezurevc.name/sites/default/files/enable_relation_migrate/index.png	(from https://janezurevc.name/relation-migrate-integration-and-reference-upgrade-path)
16:47:46	83449/83449	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:37%20GMT	https://janezurevc.name/sites/default/files/relation_type.png	./janezurevc.name/sites/default/files/relation_type/index.png	(from https://janezurevc.name/relation-migrate-integration-and-reference-upgrade-path)
16:47:47	62307/62307	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:46%20GMT	https://janezurevc.name/sites/default/files/styles/large/public/relation_type.png	./janezurevc.name/sites/default/files/styles/large/public/relation_type/index.png	(from https://janezurevc.name/relation-migrate-integration-and-reference-upgrade-path)
16:47:48	27598/27598	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:45%20GMT	https://janezurevc.name/sites/default/files/relation_configuration.png	./janezurevc.name/sites/default/files/relation_configuration/index.png	(from https://janezurevc.name/relation-migrate-integration-and-reference-upgrade-path)
16:47:49	34061/34061	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:45%20GMT	https://janezurevc.name/sites/default/files/migration_classes.png	./janezurevc.name/sites/default/files/migration_classes/index.png	(from https://janezurevc.name/relation-migrate-integration-and-reference-upgrade-path)
16:47:50	10313/10313	---MCZ	404	error ('Not%20Found')	text/html	etag:%221699890470%22	https://janezurevc.name/sites/default/files/styles/migration_classes.png	./janezurevc.name/sites/default/files/styles/migration_classes/index.png	(from https://janezurevc.name/relation-migrate-integration-and-reference-upgrade-path)
16:47:51	41385/41385	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:43%20GMT	https://janezurevc.name/sites/default/files/relations.png	./janezurevc.name/sites/default/files/relations/index.png	(from https://janezurevc.name/relation-migrate-integration-and-reference-upgrade-path)
16:47:52	7579/7579	---MC-	200	added ('OK')	application/rss+xml	etag:%221695437036%22	https://janezurevc.name/taxonomy/term/45/feed	./janezurevc.name/taxonomy/term/45/feed/index.html	(from https://janezurevc.name/tags/relation)
16:47:53	7581/7581	---MC-	200	added ('OK')	application/rss+xml	etag:%221695135160%22	https://janezurevc.name/taxonomy/term/46/feed	./janezurevc.name/taxonomy/term/46/feed/index.html	(from https://janezurevc.name/tags/references)
16:47:54	534/534	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:54%20GMT	https://janezurevc.name/node/41	./janezurevc.name/node/41/index.html	(from https://janezurevc.name/strange-behaviour-race-condition-during-nodesave)
16:47:55	77622/77622	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:29%20GMT	https://janezurevc.name/sites/default/files/flow1.png	./janezurevc.name/sites/default/files/flow1/index.png	(from https://janezurevc.name/strange-behaviour-race-condition-during-nodesave)
16:47:56	103458/103458	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:33%20GMT	https://janezurevc.name/sites/default/files/flow2.png	./janezurevc.name/sites/default/files/flow2/index.png	(from https://janezurevc.name/strange-behaviour-race-condition-during-nodesave)
16:47:57	418/418	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:57%20GMT	https://janezurevc.name/node/36	./janezurevc.name/node/36/index.html	(from https://janezurevc.name/javascript-patterns)
16:47:58	1543/1543	---MC-	200	added ('OK')	application/rss+xml	etag:%221695143204%22	https://janezurevc.name/taxonomy/term/41/feed	./janezurevc.name/taxonomy/term/41/feed/index.html	(from https://janezurevc.name/tags/links)
16:47:59	614/614	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:47:59%20GMT	https://janezurevc.name/node/26	./janezurevc.name/node/26/index.html	(from https://janezurevc.name/drupalcon-denver-2011-media-derivatives-take-control-over-your-files)
16:48:00	7560/7560	---MC-	200	added ('OK')	application/rss+xml	etag:%221695212338%22	https://janezurevc.name/taxonomy/term/36/feed	./janezurevc.name/taxonomy/term/36/feed/index.html	(from https://janezurevc.name/tags/drupalcon)
16:48:01	26073/26073	---MC-	200	added ('OK')	application/rss+xml	etag:%221695070213%22	https://janezurevc.name/taxonomy/term/26/feed	./janezurevc.name/taxonomy/term/26/feed/index.html	(from https://janezurevc.name/tags/derivates-api)
16:48:03	23736/23736	---MC-	200	added ('OK')	application/rss+xml	etag:%221695423433%22	https://janezurevc.name/taxonomy/term/16/feed	./janezurevc.name/taxonomy/term/16/feed/index.html	(from https://janezurevc.name/tags/summer-code-2011)
16:48:03	490/490	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:03%20GMT	https://janezurevc.name/node/20	./janezurevc.name/node/20/index.html	(from https://janezurevc.name/how-add-custom-contextual-links-views)
16:48:04	80410/80410	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:43%20GMT	https://janezurevc.name/sites/default/files/zaslonska_slika.png	./janezurevc.name/sites/default/files/zaslonska_slika/index.png	(from https://janezurevc.name/how-add-custom-contextual-links-views)
16:48:05	414/414	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:05%20GMT	https://janezurevc.name/node/19	./janezurevc.name/node/19/index.html	(from https://janezurevc.name/5-day-challenge-im)
16:48:06	18131/18131	---MC-	200	added ('OK')	application/rss+xml	etag:%221695047882%22	https://janezurevc.name/taxonomy/term/20/feed	./janezurevc.name/taxonomy/term/20/feed/index.html	(from https://janezurevc.name/tags/open-source)
16:48:07	3035/3035	---MC-	200	added ('OK')	application/rss+xml	etag:%221695130581%22	https://janezurevc.name/taxonomy/term/30/feed	./janezurevc.name/taxonomy/term/30/feed/index.html	(from https://janezurevc.name/tags/5-day-challenge)
16:48:09	11689/11689	---MCZ	200	added ('OK')	text/html	etag:%221699890488%22	https://janezurevc.name/history-programming-languages-and-statistics	./janezurevc.name/history-programming-languages-and-statistics/index.html	(from https://janezurevc.name/tags/programming?page=1)
16:48:10	178264/178264	---M--	200	added ('OK')	image/gif	date:Sun,%2025%20Mar%202018%2013:04:33%20GMT	https://janezurevc.name/sites/default/files/Programming.gif	./janezurevc.name/sites/default/files/Programming/index.gif	(from https://janezurevc.name/tags/programming?page=1)
16:48:11	13057/13057	---MCZ	200	added ('OK')	text/html	etag:%221699890490%22	https://janezurevc.name/tags/history	./janezurevc.name/tags/history/index.html	(from https://janezurevc.name/tags/programming?page=1)
16:48:12	13075/13075	---MCZ	200	added ('OK')	text/html	etag:%221699890491%22	https://janezurevc.name/tags/statistics	./janezurevc.name/tags/statistics/index.html	(from https://janezurevc.name/tags/programming?page=1)
16:48:13	32990/32990	---MCZ	200	added ('OK')	text/html	etag:%221699890492%22	https://janezurevc.name/tags/programming?page=0	./janezurevc.name/tags/programming/index0.html	(from https://janezurevc.name/tags/programming?page=1)
16:48:13	482/482	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:13%20GMT	https://janezurevc.name/node/21	./janezurevc.name/node/21/index.html	(from https://janezurevc.name/slides-my-session-drupalcamp-verona)
16:48:15	12715/12715	---MCZ	200	added ('OK')	text/html	etag:%221699890494%22	https://janezurevc.name/tags/drupalcamp	./janezurevc.name/tags/drupalcamp/index.html	(from https://janezurevc.name/slides-my-session-drupalcamp-verona)
16:48:16	12720/12720	---MCZ	200	added ('OK')	text/html	etag:%221699890495%22	https://janezurevc.name/tags/verona-2011	./janezurevc.name/tags/verona-2011/index.html	(from https://janezurevc.name/slides-my-session-drupalcamp-verona)
16:48:16	478/478	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:16%20GMT	https://janezurevc.name/node/92	./janezurevc.name/node/92/index.html	(from https://janezurevc.name/drupal-s-number-1-from-switzerland)
16:48:17	474/474	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:17%20GMT	https://janezurevc.name/node/89	./janezurevc.name/node/89/index.html	(from https://janezurevc.name/goodbye-examiner-hello-md-systems)
16:48:19	289001/289001	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:33%20GMT	https://janezurevc.name/sites/default/files/attached-files/Izbor_017.png	./janezurevc.name/sites/default/files/attached-files/Izbor_017/index.png	(from https://janezurevc.name/goodbye-examiner-hello-md-systems)
16:48:20	16135/16135	---MCZ	200	added ('OK')	text/html	etag:%221699890499%22	https://janezurevc.name/drupal-8-my-media-perspective-update-3	./janezurevc.name/drupal-8-my-media-perspective-update-3/index.html	(from https://janezurevc.name/?page=3)
16:48:20	370/370	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:20%20GMT	https://janezurevc.name/node?page=4	./janezurevc.name/node/index4.html	(from https://janezurevc.name/?page=3)
16:48:21	474/474	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:21%20GMT	https://janezurevc.name/node/75	./janezurevc.name/node/75/index.html	(from https://janezurevc.name/progress-disqus-project-gsoc-2014)
16:48:22	32193/32193	---MCZ	200	added ('OK')	text/html	etag:%221699890501%22	https://janezurevc.name/?page=4	./janezurevc.name/index/index4.html	(from https://janezurevc.name/?page=3)
16:48:22	510/510	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:22%20GMT	https://janezurevc.name/node/74	./janezurevc.name/node/74/index.html	(from https://janezurevc.name/drupal-community-please-meet-chandan-singh)
16:48:23	514/514	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:23%20GMT	https://janezurevc.name/node/73	./janezurevc.name/node/73/index.html	(from https://janezurevc.name/drupal-community-please-meet-jayesh-solanki)
16:48:24	494/494	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:24%20GMT	https://janezurevc.name/node/77	./janezurevc.name/node/77/index.html	(from https://janezurevc.name/drupal-8-my-media-perspective-update-1)
16:48:26	12359/12359	---MCZ	200	added ('OK')	text/html	etag:%221699890505%22	https://janezurevc.name/you-should-come-dc-alpe-adria-really	./janezurevc.name/you-should-come-dc-alpe-adria-really/index.html	(from https://janezurevc.name/tags/drupal?page=3)
16:48:27	13067/13067	---MCZ	200	added ('OK')	text/html	etag:%221699890506%22	https://janezurevc.name/tags/drupalcamp-alpe-adria	./janezurevc.name/tags/drupalcamp-alpe-adria/index.html	(from https://janezurevc.name/tags/drupal?page=3)
16:48:28	18856/18856	---MCZ	200	added ('OK')	text/html	etag:%221699890507%22	https://janezurevc.name/hhvm-and-drupal-ie-drupal-drinks-some-redbull	./janezurevc.name/hhvm-and-drupal-ie-drupal-drinks-some-redbull/index.html	(from https://janezurevc.name/tags/drupal?page=3)
16:48:29	13373/13373	---MCZ	200	added ('OK')	text/html	etag:%221699890508%22	https://janezurevc.name/tags/hhvm	./janezurevc.name/tags/hhvm/index.html	(from https://janezurevc.name/tags/drupal?page=3)
16:48:30	13368/13368	---MCZ	200	added ('OK')	text/html	etag:%221699890509%22	https://janezurevc.name/tags/php	./janezurevc.name/tags/php/index.html	(from https://janezurevc.name/tags/drupal?page=3)
16:48:31	13393/13393	---MCZ	200	added ('OK')	text/html	etag:%221699890510%22	https://janezurevc.name/tags/facebook	./janezurevc.name/tags/facebook/index.html	(from https://janezurevc.name/tags/drupal?page=3)
16:48:32	11978/11978	---MCZ	200	added ('OK')	text/html	etag:%221699890511%22	https://janezurevc.name/creating-hello-world-module-drupal-8-code-project	./janezurevc.name/creating-hello-world-module-drupal-8-code-project/index.html	(from https://janezurevc.name/tags/drupal?page=3)
16:48:33	14897/14897	---MCZ	200	added ('OK')	text/html	etag:%221699890512%22	https://janezurevc.name/tags/code	./janezurevc.name/tags/code/index.html	(from https://janezurevc.name/tags/drupal?page=3)
16:48:34	31013/31013	---MCZ	200	added ('OK')	text/html	etag:%221699890513%22	https://janezurevc.name/tags/drupal?page=4	./janezurevc.name/tags/drupal/index4.html	(from https://janezurevc.name/tags/drupal?page=3)
16:48:34	386/386	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:34%20GMT	https://janezurevc.name/node/7	./janezurevc.name/node/7/index.html	(from https://janezurevc.name/summer-code)
16:48:35	510/510	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:35%20GMT	https://janezurevc.name/node/68	./janezurevc.name/node/68/index.html	(from https://janezurevc.name/drupal-8-media-battle-plan-open-discussion)
16:48:36	610/610	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:36%20GMT	https://janezurevc.name/node/63	./janezurevc.name/node/63/index.html	(from https://janezurevc.name/why-do-we-complain-about-drupal-media-solutions-aka-lffamhoafa-pt-2)
16:48:37	542/542	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:37%20GMT	https://janezurevc.name/node/62	./janezurevc.name/node/62/index.html	(from https://janezurevc.name/lets-fix-file-and-media-handling-once-and-all-pt-1)
16:48:38	530/530	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:38%20GMT	https://janezurevc.name/node/18	./janezurevc.name/node/18/index.html	(from https://janezurevc.name/bof-about-media-derivatives-api-drupalcon-lonon)
16:48:39	2089/2089	---MC-	200	added ('OK')	application/rss+xml	etag:%221695066953%22	https://janezurevc.name/taxonomy/term/29/feed	./janezurevc.name/taxonomy/term/29/feed/index.html	(from https://janezurevc.name/tags/drupalcon-london-2011)
16:48:40	634/634	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:40%20GMT	https://janezurevc.name/node/17	./janezurevc.name/node/17/index.html	(from https://janezurevc.name/screencast-html5-video-support-multiple-files-using-media-derivatives-api)
16:48:41	510/510	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:41%20GMT	https://janezurevc.name/node/16	./janezurevc.name/node/16/index.html	(from https://janezurevc.name/screencast-derivatives-api-intro-gsoc-2011)
16:48:42	490/490	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:42%20GMT	https://janezurevc.name/node/14	./janezurevc.name/node/14/index.html	(from https://janezurevc.name/derivatives-api-midterm-status-update)
16:48:43	106639/106639	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Mar%202018%2013:04:29%20GMT	https://janezurevc.name/sites/default/files/derivatives-api.png	./janezurevc.name/sites/default/files/derivatives-api/index.png	(from https://janezurevc.name/derivatives-api-midterm-status-update)
16:48:44	518/518	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:44%20GMT	https://janezurevc.name/node/5	./janezurevc.name/node/5/index.html	(from https://janezurevc.name/history-programming-languages-and-statistics)
16:48:45	1899/1899	---MC-	200	added ('OK')	application/rss+xml	etag:%221695199746%22	https://janezurevc.name/taxonomy/term/9/feed	./janezurevc.name/taxonomy/term/9/feed/index.html	(from https://janezurevc.name/tags/history)
16:48:46	1902/1902	---MC-	200	added ('OK')	application/rss+xml	etag:%221695157466%22	https://janezurevc.name/taxonomy/term/10/feed	./janezurevc.name/taxonomy/term/10/feed/index.html	(from https://janezurevc.name/tags/statistics)
16:48:47	1560/1560	---MC-	200	added ('OK')	application/rss+xml	etag:%221695082174%22	https://janezurevc.name/taxonomy/term/31/feed	./janezurevc.name/taxonomy/term/31/feed/index.html	(from https://janezurevc.name/tags/drupalcamp)
16:48:48	1561/1561	---MC-	200	added ('OK')	application/rss+xml	etag:%221695123455%22	https://janezurevc.name/taxonomy/term/32/feed	./janezurevc.name/taxonomy/term/32/feed/index.html	(from https://janezurevc.name/tags/verona-2011)
16:48:49	494/494	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:49%20GMT	https://janezurevc.name/node/79	./janezurevc.name/node/79/index.html	(from https://janezurevc.name/drupal-8-my-media-perspective-update-3)
16:48:51	13281/13281	---MCZ	200	added ('OK')	text/html	etag:%221699890530%22	https://janezurevc.name/drupalcamp-alpe-adria-ticket-prices-go-only-4-days	./janezurevc.name/drupalcamp-alpe-adria-ticket-prices-go-only-4-days/index.html	(from https://janezurevc.name/?page=4)
16:48:52	15512/15512	---MCZ	200	added ('OK')	text/html	etag:%221699890531%22	https://janezurevc.name/drupal-8-media-sprint-dc-vienna-0	./janezurevc.name/drupal-8-media-sprint-dc-vienna-0/index.html	(from https://janezurevc.name/?page=4)
16:48:53	12640/12640	---MCZ	200	added ('OK')	text/html	etag:%221699890532%22	https://janezurevc.name/google-code-and-drupal	./janezurevc.name/google-code-and-drupal/index.html	(from https://janezurevc.name/?page=4)
16:48:54	16633/16633	---MCZ	200	added ('OK')	text/html	etag:%221699890533%22	https://janezurevc.name/drupal-bootstrap-drupal-gr8-media	./janezurevc.name/drupal-bootstrap-drupal-gr8-media/index.html	(from https://janezurevc.name/?page=4)
16:48:54	370/370	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:54%20GMT	https://janezurevc.name/node?page=5	./janezurevc.name/node/index5.html	(from https://janezurevc.name/?page=4)
16:48:55	486/486	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:55%20GMT	https://janezurevc.name/node/71	./janezurevc.name/node/71/index.html	(from https://janezurevc.name/you-should-come-dc-alpe-adria-really)
16:48:56	29813/29813	---MCZ	200	added ('OK')	text/html	etag:%221699890535%22	https://janezurevc.name/?page=5	./janezurevc.name/index/index5.html	(from https://janezurevc.name/?page=4)
16:48:56	2344/2344	---MC-	200	added ('OK')	application/rss+xml	etag:%221695115247%22	https://janezurevc.name/taxonomy/term/52/feed	./janezurevc.name/taxonomy/term/52/feed/index.html	(from https://janezurevc.name/tags/drupalcamp-alpe-adria)
16:48:57	522/522	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Nov%202023%2015:48:57%20GMT	https://janezurevc.name/node/70	./janezurevc.name/node/70/index.html	(from https://janezurevc.name/hhvm-and-drupal-ie-drupal-drinks-some-redbull)
16:48:58	55111/55111	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Mar%202018%2013:04:33%20GMT	https://janezurevc.name/sites/default/files/heart.jpg	./janezurevc.name/sites/default/files/heart/index.jpg	(from https://janezurevc.name/hhvm-and-drupal-ie-drupal-drinks-some-redbull)
